PLAYER_ID,OREB_CHANCE_PCT,DREB_CHANCE_PCT,REB_CHANCE_PCT_ADJ,SEASON
201572,0.393,0.579,0.629,18-19
1628971,0.31,0.555,0.512,18-19
203998,0.368,0.62,0.57,18-19
1627854,0.24,0.558,0.565,18-19
1627741,0.406,0.574,0.558,18-19
203710,0.333,0.5,0.471,18-19
203468,0.378,0.579,0.567,18-19
101139,0.382,0.628,0.627,18-19
1628403,0.327,0.681,0.582,18-19
1629244,0.308,0.659,0.608,18-19
1626166,0.448,0.59,0.595,18-19
1627747,0.385,0.611,0.59,18-19
2546,0.391,0.592,0.621,18-19
1626224,0.294,0.635,0.635,18-19
1628990,0.449,0.599,0.627,18-19
202718,0.182,0.617,0.593,18-19
101112,0.308,0.686,0.675,18-19
1626184,0.435,0.557,0.563,18-19
1627767,0.401,0.641,0.636,18-19
1629002,0.6,0.692,0.735,18-19
1628449,0.364,0.678,0.609,18-19
1629185,0.333,0.6,0.5,18-19
101108,0.396,0.536,0.563,18-19
1626174,0.378,0.647,0.606,18-19
203991,0.513,0.658,0.643,18-19
203469,0.335,0.528,0.488,18-19
1629012,0.285,0.533,0.499,18-19
201147,0.51,0.625,0.65,18-19
202709,0.342,0.585,0.594,18-19
201584,0.45,0.662,0.635,18-19
1626245,0.436,0.604,0.583,18-19
1626156,0.356,0.614,0.59,18-19
201571,0.36,0.659,0.614,18-19
1628391,0.354,0.61,0.617,18-19
1629541,0.667,0.538,0.643,18-19
1627745,0.431,0.44,0.472,18-19
203081,0.312,0.638,0.586,18-19
1627814,0.296,0.644,0.627,18-19
1628422,0.415,0.643,0.666,18-19
1627772,0.455,0.597,0.61,18-19
1628464,0.446,0.505,0.543,18-19
201568,0.36,0.627,0.636,18-19
201980,0.455,0.57,0.585,18-19
201967,0.432,0.622,0.625,18-19
203957,0.485,0.575,0.606,18-19
1627863,0.431,0.558,0.571,18-19
203967,0.354,0.557,0.533,18-19
203121,0.318,0.588,0.607,18-19
201954,0.321,0.576,0.559,18-19
1629133,0.333,0.526,0.522,18-19
1628021,0.383,0.584,0.574,18-19
202722,0.354,0.591,0.635,18-19
1628432,0.4,0.8,0.667,18-19
1628368,0.283,0.569,0.553,18-19
1629001,0.379,0.537,0.561,18-19
201599,0.441,0.724,0.672,18-19
1627761,0.321,0.629,0.6,18-19
201942,0.261,0.642,0.615,18-19
202326,0.368,0.648,0.625,18-19
201960,0.362,0.571,0.577,18-19
1629152,0.333,0.5,0.571,18-19
1629028,0.466,0.645,0.639,18-19
1626153,0.4,0.588,0.592,18-19
1627743,0.667,1.0,0.75,18-19
1629061,0.333,0.471,0.475,18-19
203471,0.264,0.651,0.58,18-19
1628372,0.276,0.482,0.483,18-19
1629126,0.2,0.436,0.444,18-19
202324,0.508,0.581,0.613,18-19
1627884,0.482,0.569,0.593,18-19
201565,0.314,0.484,0.473,18-19
1628401,0.368,0.594,0.597,18-19
1626164,0.302,0.6,0.561,18-19
2734,0.316,0.613,0.609,18-19
1628421,0.6,0.5,0.541,18-19
1628984,0.294,0.552,0.563,18-19
203473,0.399,0.626,0.621,18-19
1627738,0.313,0.65,0.59,18-19
1628415,0.45,0.564,0.62,18-19
203079,0.189,0.571,0.558,18-19
1717,0.172,0.586,0.622,18-19
1627734,0.427,0.615,0.617,18-19
202700,0.667,0.333,0.5,18-19
1628378,0.328,0.65,0.597,18-19
1628978,0.457,0.576,0.596,18-19
1627827,0.455,0.537,0.576,18-19
203926,0.386,0.538,0.562,18-19
1627733,0.37,0.554,0.583,18-19
203110,0.326,0.608,0.622,18-19
1629234,0.375,0.718,0.694,18-19
1629130,0.286,0.531,0.594,18-19
1628605,0.0,1.0,0.5,18-19
1628407,0.216,0.596,0.578,18-19
2730,0.421,0.608,0.589,18-19
203939,0.386,0.598,0.55,18-19
2548,0.504,0.602,0.658,18-19
1629058,0.333,0.8,0.625,18-19
202734,0.386,0.613,0.558,18-19
202334,0.445,0.651,0.617,18-19
1628410,0.45,0.6,0.571,18-19
202327,0.4,0.59,0.557,18-19
203901,0.374,0.622,0.596,18-19
1629059,0.333,0.585,0.566,18-19
1629150,0.6,0.5,0.583,18-19
1626144,0.25,0.584,0.546,18-19
202683,0.421,0.593,0.556,18-19
202339,0.414,0.613,0.598,18-19
201569,0.193,0.542,0.487,18-19
203961,0.5,0.696,0.714,18-19
101141,0.416,0.593,0.581,18-19
203095,0.321,0.58,0.571,18-19
202323,0.291,0.618,0.625,18-19
1628402,0.329,0.571,0.554,18-19
1626163,0.406,0.525,0.556,18-19
1628412,0.286,0.661,0.606,18-19
1628373,0.261,0.541,0.532,18-19
1627832,0.3,0.596,0.576,18-19
1627788,0.34,0.664,0.648,18-19
202066,0.289,0.584,0.592,18-19
1629109,0.421,0.564,0.583,18-19
203914,0.36,0.578,0.528,18-19
1627780,1.0,0.2,0.4,18-19
1629018,0.333,0.526,0.579,18-19
201588,0.402,0.524,0.514,18-19
1628994,0.0,0.5,0.5,18-19
1627777,0.367,0.613,0.64,18-19
101123,0.417,0.555,0.587,18-19
203507,0.397,0.708,0.693,18-19
203922,0.298,0.5,0.473,18-19
201609,0.333,0.538,0.539,18-19
202330,0.297,0.648,0.611,18-19
203476,0.386,0.628,0.604,18-19
1628960,0.5,0.714,0.719,18-19
202328,0.453,0.64,0.601,18-19
1627824,0.575,0.517,0.602,18-19
1628977,0.5,0.641,0.614,18-19
203084,0.322,0.614,0.604,18-19
1628385,0.471,0.553,0.594,18-19
202355,0.508,0.65,0.657,18-19
1629312,0.0,0.714,0.455,18-19
1627740,0.179,0.663,0.673,18-19
203546,0.317,0.589,0.586,18-19
101133,0.421,0.479,0.496,18-19
1628387,0.25,1.0,0.5,18-19
202697,0.29,0.595,0.604,18-19
1629067,0.529,0.571,0.714,18-19
1629353,0.5,0.583,0.611,18-19
1628515,0.313,0.657,0.649,18-19
203477,0.3,0.593,0.633,18-19
1628392,0.344,0.413,0.412,18-19
1628439,0.222,0.5,0.438,18-19
202738,0.333,0.667,0.5,18-19
202397,0.338,0.513,0.547,18-19
1628397,0.402,0.63,0.585,18-19
1627826,0.436,0.58,0.586,18-19
200826,0.31,0.672,0.613,18-19
1629122,0.0,0.75,0.375,18-19
200755,0.333,0.543,0.558,18-19
2747,0.0,0.514,0.514,18-19
203960,0.294,0.73,0.667,18-19
203210,0.384,0.685,0.638,18-19
201580,0.505,0.584,0.608,18-19
203953,0.348,0.616,0.608,18-19
1628980,0.75,0.613,0.658,18-19
203109,0.373,0.636,0.653,18-19
1626143,0.406,0.575,0.571,18-19
1627774,0.438,0.581,0.591,18-19
1627751,0.549,0.538,0.608,18-19
1628973,0.313,0.621,0.587,18-19
1627883,0.314,0.575,0.5,18-19
2037,0.381,0.726,0.708,18-19
1627750,0.359,0.633,0.605,18-19
203516,0.405,0.486,0.511,18-19
201935,0.254,0.644,0.618,18-19
201949,0.355,0.571,0.581,18-19
203263,0.0,0.714,0.833,18-19
201162,0.391,0.432,0.487,18-19
1629123,0.0,0.625,0.556,18-19
1626185,0.297,0.633,0.589,18-19
1628991,0.401,0.525,0.531,18-19
1628417,0.464,0.61,0.605,18-19
1629020,0.316,0.615,0.537,18-19
1628386,0.423,0.557,0.567,18-19
201160,0.41,0.529,0.52,18-19
1628393,1.0,0.786,0.8,18-19
1629121,0.423,0.576,0.583,18-19
1627759,0.351,0.575,0.574,18-19
1628537,0.0,0.714,0.714,18-19
1628369,0.345,0.69,0.675,18-19
201145,0.444,0.535,0.583,18-19
201952,0.242,0.556,0.52,18-19
1629203,0.471,0.623,0.645,18-19
203924,0.354,0.537,0.533,18-19
203087,0.376,0.6,0.61,18-19
202391,0.282,0.547,0.546,18-19
1626170,0.422,0.548,0.564,18-19
1629010,0.25,0.597,0.588,18-19
201573,0.333,0.554,0.539,18-19
1628975,0.483,0.584,0.623,18-19
202690,0.333,0.462,0.5,18-19
202710,0.522,0.581,0.605,18-19
201149,0.343,0.623,0.567,18-19
201975,0.25,0.55,0.522,18-19
203925,0.31,0.484,0.489,18-19
204060,0.327,0.62,0.63,18-19
203954,0.362,0.644,0.633,18-19
1628381,0.412,0.609,0.579,18-19
203089,0.327,0.647,0.597,18-19
203098,0.667,0.564,0.661,18-19
202322,0.238,0.591,0.55,18-19
1628405,0.391,0.6,0.573,18-19
1629140,0.466,0.586,0.566,18-19
202720,0.403,0.614,0.614,18-19
1628413,0.414,0.637,0.632,18-19
201973,0.419,0.606,0.607,18-19
202685,0.375,0.62,0.592,18-19
1628371,0.418,0.562,0.571,18-19
203613,0.317,0.596,0.553,18-19
1628395,0.451,0.529,0.567,18-19
203903,0.48,0.568,0.593,18-19
1628070,1.0,0.615,0.75,18-19
203895,0.5,0.654,0.656,18-19
101181,0.379,0.57,0.561,18-19
1628404,0.299,0.561,0.565,18-19
1628367,0.325,0.593,0.576,18-19
1629006,0.363,0.553,0.56,18-19
1626196,0.351,0.553,0.562,18-19
201950,0.364,0.587,0.571,18-19
1627823,0.393,0.618,0.605,18-19
1627395,0.4,0.6,0.612,18-19
203944,0.389,0.65,0.628,18-19
1626147,0.49,0.648,0.643,18-19
203200,0.413,0.577,0.612,18-19
1628382,0.518,0.611,0.66,18-19
1628383,0.286,0.8,0.6,18-19
1626159,0.335,0.529,0.557,18-19
203994,0.474,0.603,0.614,18-19
1628443,0.381,0.551,0.586,18-19
203564,0.0,1.0,0.75,18-19
1626157,0.464,0.653,0.647,18-19
202695,0.377,0.674,0.655,18-19
1628966,0.4,0.583,0.572,18-19
203482,0.338,0.594,0.583,18-19
1626162,0.306,0.553,0.522,18-19
202689,0.218,0.572,0.515,18-19
202702,0.53,0.63,0.63,18-19
1629026,0.42,0.588,0.6,18-19
203145,0.349,0.574,0.58,18-19
203484,0.41,0.578,0.595,18-19
201142,0.248,0.697,0.701,18-19
1628989,0.405,0.575,0.563,18-19
1628995,0.361,0.601,0.587,18-19
201567,0.379,0.738,0.72,18-19
1626172,0.538,0.53,0.599,18-19
203920,0.51,0.563,0.592,18-19
203114,0.303,0.656,0.634,18-19
1629017,0.667,0.667,0.769,18-19
202691,0.339,0.53,0.564,18-19
201585,0.397,0.595,0.586,18-19
1628961,0.0,1.0,1.0,18-19
1627739,0.297,0.603,0.606,18-19
203937,0.381,0.659,0.64,18-19
2594,0.281,0.551,0.605,18-19
1628398,0.308,0.567,0.558,18-19
200768,0.272,0.551,0.514,18-19
203124,0.433,0.629,0.63,18-19
202681,0.382,0.591,0.566,18-19
200746,0.474,0.615,0.61,18-19
202362,0.337,0.629,0.601,18-19
202498,0.288,0.686,0.636,18-19
1629013,0.426,0.523,0.579,18-19
204038,0.485,0.656,0.636,18-19
1626204,0.468,0.646,0.626,18-19
1628374,0.407,0.736,0.714,18-19
2544,0.311,0.705,0.678,18-19
1629022,0.0,0.708,0.654,18-19
1628366,0.403,0.663,0.644,18-19
203485,0.333,0.634,0.608,18-19
101150,0.364,0.619,0.592,18-19
201601,0.4,0.417,0.5,18-19
1629029,0.398,0.653,0.658,18-19
1628379,0.279,0.698,0.675,18-19
1628436,0.466,0.507,0.579,18-19
2736,0.435,0.609,0.613,18-19
1627781,0.333,0.733,0.75,18-19
1627763,0.436,0.606,0.598,18-19
1626259,0.5,0.8,0.833,18-19
1627736,0.34,0.585,0.593,18-19
1628370,0.246,0.665,0.606,18-19
202705,0.429,0.611,0.592,18-19
201188,0.398,0.632,0.661,18-19
101162,0.396,0.64,0.614,18-19
201158,0.258,0.587,0.589,18-19
1629094,0.615,0.357,0.565,18-19
202694,0.33,0.636,0.607,18-19
203935,0.38,0.528,0.529,18-19
1626209,0.304,0.647,0.656,18-19
1628365,0.433,0.512,0.507,18-19
202693,0.469,0.571,0.597,18-19
1627737,0.37,0.574,0.557,18-19
1628963,0.45,0.663,0.621,18-19
101107,0.404,0.59,0.609,18-19
203486,0.37,0.574,0.534,18-19
203521,0.188,0.546,0.535,18-19
203090,0.445,0.638,0.634,18-19
1628467,0.425,0.556,0.583,18-19
1628982,1.0,0.5,0.714,18-19
203086,0.412,0.669,0.633,18-19
201563,0.394,0.573,0.588,18-19
203487,0.487,0.593,0.614,18-19
203077,0.411,0.489,0.499,18-19
1628969,0.483,0.558,0.603,18-19
201144,0.325,0.605,0.568,18-19
203488,0.361,0.493,0.52,18-19
203118,0.374,0.621,0.642,18-19
1628970,0.394,0.667,0.654,18-19
203101,0.5,0.451,0.549,18-19
1628462,1.0,0.765,0.882,18-19
1628249,0.545,0.545,0.571,18-19
1629011,0.504,0.61,0.595,18-19
1628964,0.404,0.6,0.592,18-19
1628420,0.365,0.603,0.578,18-19
1626149,0.418,0.529,0.55,18-19
1629021,0.333,0.624,0.616,18-19
1626167,0.406,0.511,0.553,18-19
1628513,0.5,0.5,0.545,18-19
202357,0.508,0.615,0.643,18-19
2403,0.327,0.578,0.53,18-19
203457,0.474,0.516,0.563,18-19
201156,0.0,0.5,1.0,18-19
201587,0.401,0.634,0.641,18-19
203917,0.429,0.657,0.672,18-19
203999,0.449,0.628,0.628,18-19
202703,0.392,0.692,0.689,18-19
202696,0.497,0.664,0.67,18-19
203943,0.378,0.626,0.598,18-19
1626181,0.271,0.637,0.621,18-19
1628384,0.392,0.586,0.571,18-19
1627855,1.0,1.0,1.0,18-19
1629016,0.45,0.542,0.577,18-19
201956,0.293,0.649,0.602,18-19
203490,0.333,0.604,0.587,18-19
200782,0.363,0.544,0.546,18-19
1628408,1.0,0.786,0.85,18-19
1627783,0.463,0.617,0.64,18-19
1626192,0.504,0.627,0.64,18-19
201976,0.409,0.599,0.608,18-19
1627775,0.304,0.661,0.608,18-19
202335,0.512,0.525,0.582,18-19
201988,0.4,0.635,0.609,18-19
2200,0.431,0.689,0.685,18-19
202331,0.387,0.624,0.63,18-19
200794,0.406,0.634,0.604,18-19
203112,0.2,0.647,0.581,18-19
202347,0.4,0.667,0.73,18-19
1626188,0.468,0.649,0.668,18-19
1626154,0.5,0.25,0.375,18-19
200765,0.312,0.643,0.612,18-19
203526,0.286,0.589,0.608,18-19
1628959,0.611,0.625,0.684,18-19
1629034,0.405,0.559,0.571,18-19
101109,0.308,0.638,0.607,18-19
203493,0.304,0.604,0.601,18-19
202704,0.341,0.534,0.532,18-19
1626158,0.395,0.484,0.498,18-19
201937,0.418,0.58,0.616,18-19
203496,0.364,0.525,0.553,18-19
1629057,0.466,0.607,0.604,18-19
201577,0.433,0.422,0.477,18-19
1629066,0.331,0.572,0.553,18-19
203918,0.352,0.62,0.606,18-19
203585,0.345,0.576,0.553,18-19
1627758,0.5,0.556,0.579,18-19
1626178,0.356,0.539,0.543,18-19
1626220,0.328,0.639,0.647,18-19
200752,0.332,0.682,0.649,18-19
203497,0.441,0.617,0.61,18-19
201566,0.288,0.748,0.695,18-19
201583,0.419,0.545,0.557,18-19
1627853,0.37,0.541,0.568,18-19
1629151,0.333,0.655,0.656,18-19
1626257,0.383,0.576,0.55,18-19
1626155,0.363,0.55,0.52,18-19
1628400,0.462,0.544,0.589,18-19
201586,0.442,0.584,0.59,18-19
203552,0.448,0.585,0.589,18-19
203894,0.29,0.526,0.521,18-19
1628983,0.393,0.549,0.558,18-19
1629003,0.5,0.553,0.614,18-19
1627885,0.317,0.611,0.585,18-19
2733,0.592,0.577,0.632,18-19
202714,0.31,0.503,0.5,18-19
1628414,0.333,0.629,0.647,18-19
1627746,0.6,0.63,0.694,18-19
203524,0.405,0.604,0.591,18-19
203915,0.31,0.579,0.546,18-19
1626169,0.315,0.614,0.604,18-19
201939,0.313,0.601,0.58,18-19
1628425,0.354,0.635,0.615,18-19
203500,0.481,0.521,0.543,18-19
1629004,0.692,0.65,0.7,18-19
1628388,0.538,0.636,0.654,18-19
204456,0.386,0.587,0.608,18-19
203933,0.287,0.554,0.544,18-19
1628769,0.0,1.0,1.0,18-19
201959,0.42,0.601,0.573,18-19
1627752,0.333,0.619,0.62,18-19
1628390,0.434,0.515,0.545,18-19
203093,0.0,1.0,1.0,18-19
203082,0.338,0.604,0.622,18-19
1626179,0.302,0.594,0.59,18-19
200757,0.205,0.626,0.646,18-19
201152,0.416,0.564,0.545,18-19
1629033,0.286,0.582,0.563,18-19
1628418,0.433,0.601,0.616,18-19
1629118,0.0,0.667,0.667,18-19
1627748,0.311,0.53,0.543,18-19
204025,0.39,0.602,0.611,18-19
203501,0.306,0.563,0.566,18-19
1627789,0.244,0.623,0.61,18-19
202699,0.299,0.635,0.646,18-19
203107,0.453,0.572,0.578,18-19
1628396,0.529,0.75,0.682,18-19
2225,0.23,0.633,0.535,18-19
203503,0.354,0.547,0.575,18-19
1628470,0.418,0.569,0.57,18-19
1629027,0.32,0.59,0.544,18-19
1626203,0.271,0.564,0.505,18-19
1628979,0.0,1.0,1.0,18-19
2772,0.284,0.632,0.623,18-19
203504,0.378,0.573,0.547,18-19
1626168,0.352,0.598,0.576,18-19
202684,0.471,0.583,0.578,18-19
1628972,0.413,0.66,0.616,18-19
1628505,1.0,0.5,0.6,18-19
203584,0.419,0.522,0.545,18-19
1627786,0.308,0.644,0.562,18-19
1628463,0.75,0.625,0.727,18-19
1629093,1.0,0.0,1.0,18-19
1628416,0.474,0.656,0.665,18-19
204020,0.337,0.513,0.518,18-19
1628399,0.35,0.647,0.5,18-19
203092,0.306,0.464,0.444,18-19
201936,0.289,0.667,0.604,18-19
1627820,0.303,0.591,0.552,18-19
2199,0.462,0.572,0.594,18-19
1626145,0.46,0.617,0.623,18-19
2617,0.375,0.632,0.643,18-19
203506,0.233,0.656,0.587,18-19
1713,0.32,0.502,0.534,18-19
1629053,1.0,1.0,1.0,18-19
1627735,0.2,0.65,0.6,18-19
1627215,0.222,0.697,0.6,18-19
201961,0.359,0.604,0.605,18-19
1627782,0.394,0.644,0.627,18-19
1628976,0.426,0.561,0.56,18-19
1628411,0.446,0.643,0.638,18-19
202325,0.353,0.667,0.637,18-19
202083,0.376,0.537,0.552,18-19
203115,0.364,0.635,0.632,18-19
1626161,0.44,0.598,0.606,18-19
1626195,0.518,0.602,0.607,18-19
201163,0.423,0.626,0.605,18-19
1628999,1.0,0.25,0.333,18-19
1627812,0.317,0.578,0.599,18-19
1629139,0.4,0.643,0.633,18-19
1628380,0.402,0.519,0.53,18-19
203897,0.219,0.626,0.563,18-19
2585,0.391,0.506,0.509,18-19
1629015,0.429,0.667,0.65,18-19
