PLAYER_ID,OREB_CHANCE_PCT,DREB_CHANCE_PCT,REB_CHANCE_PCT_ADJ,SEASON
1626199,0.2,0.667,0.564,15-16
101135,0.441,0.574,0.553,15-16
2561,0.387,0.558,0.548,15-16
201599,0.523,0.69,0.673,15-16
201971,0.455,0.725,0.648,15-16
201942,0.266,0.591,0.514,15-16
202326,0.383,0.673,0.61,15-16
201960,0.31,0.562,0.502,15-16
1626153,0.258,0.558,0.474,15-16
203471,0.194,0.539,0.471,15-16
101114,0.147,0.494,0.431,15-16
202324,0.433,0.586,0.557,15-16
201565,0.178,0.526,0.395,15-16
202682,0.341,0.696,0.624,15-16
1626164,0.196,0.483,0.429,15-16
2734,0.281,0.541,0.523,15-16
203906,0.385,0.727,0.685,15-16
203473,0.493,0.688,0.653,15-16
203079,0.303,0.595,0.555,15-16
1717,0.4,0.607,0.631,15-16
202388,0.243,0.646,0.587,15-16
202700,0.552,0.493,0.545,15-16
203926,0.311,0.518,0.506,15-16
203110,0.411,0.639,0.614,15-16
2400,0.636,0.6,0.649,15-16
1626251,0.5,0.4,0.5,15-16
2730,0.43,0.652,0.597,15-16
203939,0.393,0.659,0.572,15-16
2548,0.34,0.566,0.51,15-16
202734,0.275,0.562,0.541,15-16
202334,0.437,0.568,0.55,15-16
204002,0.412,0.609,0.6,15-16
203901,0.303,0.548,0.482,15-16
202407,0.286,0.659,0.565,15-16
202343,0.5,1.0,0.8,15-16
1882,0.429,0.684,0.643,15-16
1626144,0.188,0.514,0.444,15-16
202683,0.442,0.604,0.565,15-16
202339,0.186,0.549,0.464,15-16
201569,0.159,0.536,0.454,15-16
203961,0.176,0.462,0.333,15-16
203475,0.75,0.429,0.6,15-16
101141,0.453,0.578,0.572,15-16
203095,0.155,0.534,0.416,15-16
202323,0.244,0.677,0.585,15-16
203105,0.403,0.53,0.514,15-16
1626163,0.329,0.533,0.507,15-16
202066,0.248,0.543,0.487,15-16
203914,0.312,0.585,0.52,15-16
202390,0.324,0.537,0.532,15-16
201588,0.33,0.527,0.503,15-16
101123,0.294,0.548,0.514,15-16
201945,0.316,0.635,0.598,15-16
203507,0.314,0.624,0.557,15-16
203922,0.279,0.538,0.511,15-16
201609,0.26,0.551,0.484,15-16
202330,0.258,0.63,0.557,15-16
203476,0.399,0.611,0.57,15-16
202328,0.427,0.648,0.592,15-16
202962,0.333,0.638,0.532,15-16
202349,0.172,0.467,0.42,15-16
203084,0.374,0.51,0.519,15-16
202355,0.449,0.657,0.607,15-16
203156,0.328,0.567,0.483,15-16
203138,0.353,0.56,0.539,15-16
203546,0.361,0.579,0.553,15-16
101133,0.484,0.581,0.601,15-16
202697,0.36,0.629,0.597,15-16
203477,0.215,0.537,0.486,15-16
202738,0.174,0.522,0.402,15-16
202397,0.224,0.505,0.466,15-16
200826,0.217,0.573,0.469,15-16
201581,0.429,0.641,0.603,15-16
1626266,0.0,1.0,1.0,15-16
200755,0.143,0.483,0.444,15-16
2747,0.402,0.604,0.599,15-16
203960,0.354,0.533,0.508,15-16
203210,0.476,0.633,0.603,15-16
201580,0.535,0.593,0.596,15-16
203953,0.362,0.516,0.479,15-16
203109,0.338,0.665,0.603,15-16
1626143,0.39,0.533,0.512,15-16
2037,0.226,0.521,0.478,15-16
2749,0.339,0.511,0.509,15-16
202341,0.342,0.581,0.548,15-16
203516,0.5,0.477,0.519,15-16
201935,0.238,0.672,0.579,15-16
201949,0.315,0.536,0.5,15-16
2592,0.421,0.646,0.625,15-16
203949,0.441,0.483,0.487,15-16
203923,0.308,0.71,0.619,15-16
203099,0.12,0.66,0.514,15-16
201162,0.303,0.399,0.419,15-16
203096,0.485,0.63,0.607,15-16
204067,0.4,0.808,0.767,15-16
1626185,0.415,0.48,0.48,15-16
203950,0.333,0.75,0.571,15-16
101127,0.188,0.593,0.581,15-16
201160,0.361,0.533,0.513,15-16
1891,0.333,0.551,0.52,15-16
201574,0.416,0.62,0.594,15-16
201965,0.222,0.621,0.489,15-16
201145,0.346,0.561,0.524,15-16
201952,0.186,0.539,0.447,15-16
203481,0.389,0.518,0.513,15-16
203924,0.385,0.498,0.494,15-16
202379,0.407,0.672,0.643,15-16
203087,0.4,0.581,0.583,15-16
202391,0.261,0.495,0.466,15-16
1626170,0.218,0.515,0.473,15-16
201573,0.323,0.515,0.515,15-16
202710,0.315,0.508,0.48,15-16
201149,0.448,0.615,0.573,15-16
201975,0.333,0.667,0.833,15-16
203925,0.0,0.75,0.75,15-16
204060,0.422,0.617,0.624,15-16
2207,0.287,0.597,0.545,15-16
1626202,0.261,0.62,0.556,15-16
201202,0.389,0.433,0.476,15-16
203530,0.365,0.642,0.561,15-16
203089,0.475,0.489,0.516,15-16
203098,0.364,0.583,0.6,15-16
202322,0.184,0.63,0.529,15-16
203948,0.481,0.524,0.538,15-16
202720,0.392,0.65,0.613,15-16
201973,0.392,0.619,0.567,15-16
202685,0.438,0.638,0.583,15-16
203613,0.286,0.667,0.596,15-16
203919,0.0,1.0,1.0,15-16
203903,0.292,0.499,0.438,15-16
200770,0.2,0.583,0.472,15-16
202706,0.333,0.568,0.549,15-16
201941,0.435,0.617,0.576,15-16
203895,0.308,0.615,0.571,15-16
1626175,0.385,0.5,0.48,15-16
203268,0.0,0.875,0.875,15-16
101181,0.268,0.578,0.564,15-16
203962,0.286,0.615,0.625,15-16
201177,0.458,0.506,0.522,15-16
1626196,0.273,0.439,0.435,15-16
2746,0.44,0.491,0.526,15-16
201950,0.203,0.568,0.497,15-16
203944,0.347,0.67,0.596,15-16
1626147,0.36,0.679,0.647,15-16
202712,0.0,1.0,1.0,15-16
203200,0.286,0.494,0.506,15-16
1626159,0.313,0.526,0.506,15-16
203994,0.414,0.531,0.518,15-16
203909,0.571,0.491,0.538,15-16
1626157,0.445,0.649,0.61,15-16
202695,0.495,0.722,0.711,15-16
203951,0.0,0.333,0.333,15-16
203482,0.333,0.567,0.52,15-16
1626162,0.338,0.6,0.561,15-16
202689,0.245,0.558,0.514,15-16
203088,0.167,0.703,0.583,15-16
2570,0.329,0.582,0.545,15-16
202702,0.482,0.648,0.594,15-16
203145,0.217,0.625,0.58,15-16
203484,0.374,0.602,0.552,15-16
201142,0.321,0.751,0.708,15-16
708,0.417,0.65,0.642,15-16
201567,0.441,0.65,0.638,15-16
2755,0.23,0.671,0.57,15-16
202338,0.392,0.569,0.563,15-16
1626172,0.8,0.857,0.833,15-16
203114,0.284,0.603,0.546,15-16
2550,0.195,0.512,0.464,15-16
202691,0.238,0.502,0.491,15-16
977,0.261,0.646,0.55,15-16
201585,0.493,0.587,0.58,15-16
203123,0.222,0.571,0.449,15-16
2743,0.368,0.544,0.515,15-16
204001,0.498,0.609,0.617,15-16
203937,0.325,0.672,0.644,15-16
2594,0.177,0.452,0.463,15-16
200768,0.186,0.511,0.433,15-16
203124,0.507,0.608,0.622,15-16
202713,0.424,0.517,0.515,15-16
202681,0.297,0.487,0.447,15-16
200746,0.481,0.722,0.667,15-16
203934,0.25,0.63,0.588,15-16
202362,0.31,0.644,0.572,15-16
202498,0.315,0.455,0.437,15-16
204038,0.312,0.588,0.56,15-16
1626204,0.447,0.545,0.543,15-16
202730,0.438,0.585,0.545,15-16
2544,0.363,0.736,0.642,15-16
2571,0.333,0.597,0.534,15-16
203485,0.0,0.5,0.438,15-16
200811,0.451,0.473,0.495,15-16
101150,0.337,0.603,0.556,15-16
201601,0.444,0.449,0.484,15-16
203512,0.5,0.56,0.554,15-16
1626242,0.0,0.8,0.667,15-16
2449,0.366,0.58,0.542,15-16
202337,0.333,0.676,0.607,15-16
2736,0.425,0.561,0.562,15-16
1938,0.31,0.598,0.543,15-16
201188,0.392,0.602,0.592,15-16
1626273,0.333,0.585,0.52,15-16
101162,0.456,0.592,0.587,15-16
201158,0.185,0.539,0.502,15-16
202694,0.333,0.583,0.529,15-16
203935,0.347,0.593,0.525,15-16
201977,0.319,0.569,0.521,15-16
201596,0.282,0.568,0.518,15-16
1626209,0.35,0.627,0.59,15-16
203900,0.291,0.589,0.528,15-16
202693,0.406,0.684,0.641,15-16
201578,0.423,0.566,0.537,15-16
101107,0.516,0.599,0.607,15-16
203486,0.409,0.569,0.538,15-16
2440,0.367,0.668,0.605,15-16
2588,0.25,0.632,0.587,15-16
203521,0.297,0.481,0.462,15-16
203090,0.459,0.57,0.557,15-16
1897,0.264,0.551,0.476,15-16
203086,0.421,0.658,0.633,15-16
201563,0.408,0.605,0.56,15-16
203487,0.279,0.576,0.523,15-16
203077,0.364,0.647,0.584,15-16
201144,0.245,0.486,0.454,15-16
2399,0.186,0.49,0.477,15-16
2034,0.455,0.588,0.591,15-16
203488,0.458,0.454,0.49,15-16
203118,0.379,0.513,0.496,15-16
203101,0.5,0.511,0.546,15-16
203141,0.333,0.565,0.542,15-16
203956,0.4,0.636,0.6,15-16
2590,0.162,0.55,0.497,15-16
101145,0.255,0.553,0.496,15-16
1626149,0.472,0.6,0.547,15-16
1626167,0.36,0.515,0.506,15-16
1737,1.0,0.6,0.8,15-16
202357,0.462,0.557,0.572,15-16
2403,0.342,0.593,0.568,15-16
203457,0.405,0.568,0.55,15-16
2555,0.511,0.585,0.592,15-16
201156,0.25,0.477,0.447,15-16
201587,0.274,0.659,0.586,15-16
203917,0.223,0.568,0.508,15-16
203999,0.43,0.59,0.561,15-16
202703,0.379,0.596,0.582,15-16
201593,0.318,0.483,0.488,15-16
202696,0.496,0.619,0.615,15-16
203943,0.401,0.622,0.577,15-16
1626181,0.296,0.606,0.57,15-16
202708,0.169,0.638,0.592,15-16
201564,0.255,0.514,0.491,15-16
201600,0.448,0.619,0.596,15-16
201956,0.286,0.578,0.546,15-16
203111,0.364,0.367,0.395,15-16
203490,0.342,0.592,0.529,15-16
200782,0.394,0.72,0.606,15-16
203798,0.272,0.578,0.527,15-16
203143,0.427,0.571,0.54,15-16
1626192,0.688,0.618,0.653,15-16
201976,0.403,0.533,0.522,15-16
202335,0.535,0.544,0.57,15-16
201988,0.333,0.627,0.575,15-16
2200,0.461,0.616,0.621,15-16
202331,0.303,0.626,0.58,15-16
200794,0.44,0.572,0.564,15-16
1718,0.24,0.509,0.523,15-16
203515,0.214,0.6,0.526,15-16
203112,0.413,0.564,0.54,15-16
1626154,0.286,0.694,0.655,15-16
200765,0.273,0.565,0.508,15-16
1626176,1.0,0.0,0.5,15-16
201196,0.214,0.659,0.55,15-16
200751,0.25,0.55,0.494,15-16
1626173,0.244,0.527,0.486,15-16
2446,0.2,0.612,0.618,15-16
203526,0.239,0.512,0.46,15-16
203492,0.267,0.528,0.484,15-16
101109,0.267,0.54,0.513,15-16
203493,0.35,0.614,0.602,15-16
202704,0.291,0.491,0.459,15-16
2210,0.2,0.526,0.476,15-16
1626158,0.413,0.41,0.444,15-16
201937,0.27,0.587,0.559,15-16
203496,0.323,0.64,0.592,15-16
203135,0.41,0.513,0.507,15-16
201577,0.494,0.499,0.527,15-16
203918,0.264,0.545,0.516,15-16
201155,0.232,0.612,0.531,15-16
1626178,0.448,0.605,0.597,15-16
101179,0.333,0.607,0.529,15-16
201579,0.378,0.491,0.483,15-16
200752,0.341,0.655,0.569,15-16
203497,0.438,0.616,0.577,15-16
203893,0.167,0.889,0.643,15-16
201566,0.344,0.651,0.565,15-16
201583,0.415,0.552,0.53,15-16
200797,0.395,0.375,0.421,15-16
203527,0.362,0.714,0.651,15-16
1626257,0.5,0.558,0.567,15-16
1626155,0.0,1.0,1.0,15-16
201619,0.444,0.583,0.531,15-16
2756,0.388,0.58,0.584,15-16
203930,0.24,0.638,0.491,15-16
201586,0.473,0.529,0.556,15-16
203508,0.32,0.588,0.563,15-16
203552,0.209,0.485,0.426,15-16
203498,0.407,0.578,0.523,15-16
203894,0.391,0.742,0.696,15-16
203499,0.277,0.574,0.529,15-16
2733,0.304,0.492,0.444,15-16
203963,0.5,0.538,0.522,15-16
202714,0.2,0.542,0.504,15-16
203524,0.379,0.575,0.551,15-16
201603,0.233,0.719,0.596,15-16
203915,0.364,0.52,0.486,15-16
201150,0.378,0.555,0.551,15-16
1626169,0.282,0.618,0.531,15-16
201939,0.249,0.556,0.493,15-16
2581,0.265,0.62,0.582,15-16
200779,0.0,0.625,0.714,15-16
203500,0.418,0.436,0.466,15-16
204456,0.368,0.588,0.571,15-16
203933,0.348,0.592,0.495,15-16
201959,0.464,0.544,0.545,15-16
204028,0.37,0.631,0.565,15-16
2419,0.376,0.553,0.549,15-16
203093,0.363,0.552,0.508,15-16
203082,0.333,0.58,0.568,15-16
1626179,0.511,0.549,0.558,15-16
200757,0.291,0.614,0.564,15-16
201152,0.378,0.664,0.592,15-16
203648,0.0,1.0,1.0,15-16
203080,0.449,0.654,0.589,15-16
201168,0.36,0.434,0.433,15-16
202353,0.375,0.563,0.5,15-16
1495,0.429,0.586,0.572,15-16
204025,0.356,0.525,0.507,15-16
203501,0.212,0.585,0.544,15-16
202389,0.383,0.524,0.497,15-16
202699,0.311,0.627,0.563,15-16
201962,0.364,0.641,0.599,15-16
2754,0.344,0.674,0.54,15-16
2225,0.149,0.554,0.465,15-16
203503,0.358,0.619,0.628,15-16
203100,0.133,0.613,0.467,15-16
2772,0.279,0.591,0.522,15-16
202344,0.404,0.6,0.541,15-16
203504,0.25,0.487,0.448,15-16
1626168,0.339,0.605,0.568,15-16
202684,0.396,0.599,0.539,15-16
203584,0.35,0.588,0.576,15-16
201951,0.299,0.528,0.482,15-16
203898,0.371,0.614,0.573,15-16
201946,0.513,0.571,0.603,15-16
204020,0.35,0.438,0.45,15-16
203092,0.397,0.531,0.504,15-16
201936,0.233,0.634,0.535,15-16
2199,0.453,0.638,0.602,15-16
1626145,0.318,0.635,0.588,15-16
2617,0.5,0.765,0.758,15-16
203506,0.247,0.54,0.501,15-16
1713,0.326,0.542,0.514,15-16
201961,0.208,0.606,0.53,15-16
202325,0.378,0.501,0.515,15-16
202083,0.225,0.561,0.532,15-16
203115,0.226,0.661,0.566,15-16
1626161,0.508,0.608,0.615,15-16
203186,0.475,0.584,0.568,15-16
204098,0.188,0.622,0.525,15-16
203897,0.223,0.578,0.515,15-16
2216,0.392,0.607,0.55,15-16
2585,0.45,0.601,0.573,15-16
